N,P,K,temperature,humidity,ph,rainfall,label
32,68,16,18.633920236376664,67.2608485148385,5.7426059960110685,44.54162692407951,lentil
28,55,21,25.20699836384563,61.662553303497006,6.259474809643297,49.2579134067545,lentil
13,72,19,19.48928841256533,61.214149055049724,6.942264714713647,42.756769976618514,lentil
38,73,25,25.480554791518884,66.02469170457266,6.4795717359764815,47.929849059839135,lentil
20,75,18,20.37067086814174,68.05174397360376,5.871553909397416,41.274494348341996,lentil
21,68,20,26.999444181628895,68.05116851316177,5.773690333172714,41.04579138750594,lentil
29,78,21,24.028461839665145,63.278839940182586,6.974264827913278,40.550694152246,lentil
21,76,24,29.046430621230655,60.12003027272682,6.605629751436698,51.10995371599939,lentil
33,73,24,26.073071834963088,63.37266896054226,5.859199562880192,44.220259327807625,lentil
16,78,15,23.149793903499862,60.74895842001984,5.712320707094935,52.56208779428162,lentil
25,64,25,21.064240202746817,68.27976463502252,6.255988077252306,54.71772338190763,lentil
34,65,21,18.43753260990742,60.52743952162217,7.1683282164168824,41.76958725442093,lentil
16,62,15,28.1279216633043,62.62408376489302,6.343425235051833,40.59883798845627,lentil
12,73,16,22.15436264016393,66.53786751124461,6.200397362046438,49.25829374491687,lentil
39,66,19,19.193936026475576,67.66595944712051,7.432548595496372,54.551116850000604,lentil
13,55,22,24.206513132322353,68.48181498279948,6.870349026555561,44.3506604226698,lentil
35,77,25,21.38302026716702,63.1803961169452,7.349283582257273,40.84336442276459,lentil
17,72,23,24.567896212073833,61.645992736995744,5.627759534861806,44.760832750418274,lentil
12,80,22,24.7106175812215,65.1474219375678,5.699159427080058,40.24042234682685,lentil
37,72,19,25.238556745194053,60.79715073187285,6.8662285714460936,53.988500630589414,lentil
33,66,21,24.98065832968172,67.66347213104652,6.312833073148037,53.19756621912202,lentil
14,65,24,26.63081302852976,62.715504551774856,6.13243024512666,52.67456280460152,lentil
33,61,22,22.82847660866961,62.98006857193755,6.750956120849323,42.32286361118232,lentil
15,55,18,20.709474625807548,66.16621978165276,5.5806677042769035,44.892553811923804,lentil
25,67,15,29.815853731090073,62.09097364589614,5.760706260086531,43.05302310830345,lentil
38,58,22,24.784991277030457,60.21009156986361,5.568862617146629,46.68738324740524,lentil
14,70,15,19.040478811147683,65.38363102101023,7.326459372558541,45.819591315968296,lentil
33,57,19,29.72358655351947,61.86931429441447,6.390548049529409,47.321763151506026,lentil
35,68,25,29.25817407029667,62.755667763091786,6.164345044123465,50.5121262700261,lentil
17,59,17,20.457628908674515,67.97998035219224,6.977092106793927,40.95691834380397,lentil
28,76,17,20.44185593466375,69.54553842417499,7.337043205541036,40.704887515046764,lentil
13,79,21,22.526421389491667,68.01840168452806,6.369061926608991,53.0430050772247,lentil
27,65,17,24.510879923591467,66.5358677004442,6.047977563086036,48.895842849510366,lentil
38,63,16,26.908439245077382,62.28331252368611,5.616915974473754,44.49894096209599,lentil
19,55,21,25.964912863504644,61.18238392472141,7.407890424987552,52.98356830142147,lentil
23,64,20,19.820914955436628,65.97808013401514,6.829478409821693,46.29002020628933,lentil
26,63,18,24.05564745572922,60.07353044554427,6.883440228269378,49.92014018417087,lentil
40,69,22,21.72858393973737,65.14489602312038,7.213670699446353,47.00317148684657,lentil
35,70,23,27.573656176092868,68.64366266455973,6.413776143474534,47.12662547397753,lentil
21,58,17,26.365995051484205,60.832230662080725,7.225919246626037,47.20839911254402,lentil
26,66,21,18.364990569695614,67.26876906139772,7.248027342617432,43.31068878916628,lentil
31,75,18,18.65532363856163,69.71845301325484,6.5252304882064,44.36315281347374,lentil
27,59,17,21.658837492620762,61.926763964867,5.758142493861763,44.467890975853166,lentil
29,73,21,18.11452023680672,60.753014335984695,6.2517049303639585,52.30816971618981,lentil
32,64,24,21.950767384096736,60.524817100997275,6.400472573345235,43.82123061005078,lentil
36,73,19,19.160334717450805,67.20456741462756,6.063650006590944,42.76452095425149,lentil
30,71,23,18.564700553520225,60.194480503680815,5.877588055546889,46.21612596577743,lentil
17,60,25,18.325279828034798,67.83501502587909,5.5210264490833065,51.428348415662256,lentil
10,65,15,29.84025133940429,62.508734717161104,6.519312901607521,53.63298109478505,lentil
16,80,25,25.380837048176375,69.26907562145864,7.424116997882703,47.63438560633071,lentil
29,60,20,28.68529137601303,62.627209435613025,6.444496997890317,44.8649331870545,lentil
34,73,15,29.985515229787854,60.54966306839822,6.657083636407063,41.23858237052916,lentil
12,79,20,18.766811304580486,60.74334608886071,5.7307256026114075,53.04521985015494,lentil
33,77,21,22.71491202725872,62.58710947415634,6.194384335124424,51.91273517975775,lentil
38,56,17,29.380434633467026,60.91325734333557,5.822895372065842,54.41119454157033,lentil
29,63,15,18.288494848397253,65.34139696135698,6.876676823093129,51.23047717658733,lentil
14,61,16,21.450134392605108,65.38220101868475,6.56664709571921,46.08467889170856,lentil
22,58,20,19.550685601232992,60.57741079467036,7.190024474311552,40.88575216687408,lentil
13,73,22,26.33964159745771,65.15167028386588,7.480570341169883,49.1701248437159,lentil
26,78,25,20.045550138979706,63.84515813706267,6.193917900755172,46.47710642661666,lentil
24,78,17,24.91786683767839,63.42069434657555,7.1199574873669444,43.57434505829637,lentil
26,67,15,20.83195927091085,61.43544755943768,5.870817700748109,42.730946933227834,lentil
31,72,25,26.483475821921072,66.54346459652858,7.245039903658725,43.66221340760361,lentil
17,76,16,22.464522813746488,60.92449517037067,6.415800590254143,45.91719086258286,lentil
36,63,22,29.600810730421298,69.58138119804497,5.995263286142878,45.22077933215981,lentil
13,61,18,21.87587619812242,68.8901219011096,5.821267225237102,42.595358046267464,lentil
40,77,18,20.763830696194532,61.064117629028445,7.1435048339707805,42.084534878299365,lentil
16,79,24,21.848802987738853,61.92257918468092,6.118939098177202,54.62356409215352,lentil
27,56,24,24.269961706687063,66.41024857635355,7.072663310790081,46.07662081881785,lentil
18,73,25,19.06294007563973,66.76872275827577,5.628189422072351,48.942139743248454,lentil
35,73,16,28.099464090513287,60.303538055330044,7.187625727316612,46.904935759641475,lentil
12,57,20,26.12573960006003,61.19021304493141,5.637855756269297,47.25324776185553,lentil
26,61,22,28.53230614593418,60.89566024316311,6.930728230457779,44.067133800708824,lentil
28,59,24,18.088702817331516,65.09135412921599,5.778638964756093,52.99340545868015,lentil
33,57,17,23.332747421412968,63.03282939404527,6.933212597920062,45.379920445396884,lentil
33,66,23,27.332734920813515,68.58322938878858,7.189728170821017,45.39513341834602,lentil
26,58,22,20.788848554572958,66.3563199864004,7.4858869315658145,51.665762336088264,lentil
11,74,25,28.394794443212042,64.44183947921505,5.774105605656311,52.933171349829074,lentil
37,80,22,28.916924240552206,68.51790338660541,5.605148795622006,41.56623054247177,lentil
22,66,22,23.495558573874426,63.96789325414584,6.362420969728658,48.539469012021925,lentil
12,57,22,22.005319164837573,65.7931340278846,7.2780012216293315,48.53957476618303,lentil
33,7,42,18.189567935690356,89.49268158465637,6.092889775488306,113.94474411551992,pomegranate
31,24,43,18.36903836434151,89.46170437812697,6.6079589744401614,104.46932396975298,pomegranate
10,10,41,18.743496793119192,92.75877254469692,7.115914656218038,111.51646926571506,pomegranate
24,19,35,23.84027357024579,90.77353401219668,6.792814750456178,106.87545219139459,pomegranate
4,11,36,22.47274115381299,85.81447212891159,6.370029188680447,104.38982646501111,pomegranate
9,19,44,21.024073912512538,94.99049498103645,5.940654786875165,101.54824973318499,pomegranate
37,7,36,24.139892933289513,90.28189261756356,6.434521992015005,101.60067728653532,pomegranate
27,25,41,23.79730108526417,91.26054708980801,5.650557433303347,101.6859554076402,pomegranate
26,30,41,18.949630270122643,87.60048040252434,6.270116111437924,114.14474176106704,pomegranate
33,25,44,21.54899734100343,90.72171961783769,7.364696283267421,112.87310186465544,pomegranate
38,8,37,23.523672781541297,91.02892882605435,6.808440924058026,114.97299861498426,pomegranate
10,5,39,20.855271561600826,88.47782403048888,5.543291122693967,101.37666409706763,pomegranate
17,5,37,21.77433755659543,87.55093432832379,7.035752727267423,111.27691881050885,pomegranate
19,7,37,18.679127527659627,85.64238575857127,6.685392133285756,112.375529787142,pomegranate
8,6,36,21.283174578025186,94.28555532894136,6.782172207164319,104.67479374981973,pomegranate
20,21,40,24.397134032252573,94.81044862254465,6.82362145714885,112.25335434256252,pomegranate
20,17,44,23.00725617370395,87.68143229611921,6.131336962328132,101.87876846644312,pomegranate
15,5,39,18.97784660822057,92.15735926410795,7.445587403312888,114.7459704942223,pomegranate
20,6,40,23.15778519026053,90.01040236984603,6.645521065910174,102.05840719925307,pomegranate
24,15,42,19.702259861849583,90.50570634541364,5.884986301271654,101.52818146209334,pomegranate
20,28,38,21.598163589135567,91.05753730520934,6.7637603184937705,107.90575234738846,pomegranate
8,19,44,23.27183193025772,92.2745239128612,7.239232915464523,102.84165149751104,pomegranate
36,26,41,22.114589145601794,93.40348177588508,5.534996427974777,100.7350696745691,pomegranate
37,18,39,20.287172233980435,88.49614398807722,6.692692994993552,104.11319333686221,pomegranate
25,23,35,22.37954939059017,90.8075599905566,6.9833682579836465,110.12846256343056,pomegranate
6,14,38,19.986585601290844,91.93863161875733,6.111627022567328,111.38858469485493,pomegranate
26,5,41,22.39842982284611,86.84101323360957,5.711300690897861,112.19276457305136,pomegranate
5,25,36,18.495540052078223,91.60388252395825,7.118389607313483,110.09247534880645,pomegranate
19,11,42,20.0029452972082,91.40447273993253,6.128324127673944,114.3695659972368,pomegranate
29,13,37,22.985541436240112,86.75890283418661,5.970766523796716,107.41556216568637,pomegranate
25,17,35,18.10252989090741,94.21143880180841,7.452172048399143,103.33424149957878,pomegranate
39,20,45,22.521495251161276,87.32879146151815,5.813520857303279,110.25144122735905,pomegranate
10,5,44,20.16623803512328,89.4797165638219,6.310943352660837,114.76134195949771,pomegranate
17,6,41,24.342962752892355,85.55445235703841,7.16606852788214,106.8670739883881,pomegranate
11,11,35,24.270710120921365,86.03475063646584,6.813125404799305,113.60478277657366,pomegranate
6,8,38,21.17018352290858,94.45715108441024,6.853640087260094,104.52380304810328,pomegranate
34,20,40,20.349776804499893,90.7458219755188,6.529568469866269,107.69890756855663,pomegranate
4,23,40,21.16656731444599,92.33642840364449,7.1800376638413965,108.17473417150026,pomegranate
3,8,38,23.750298769433336,88.54064562355094,6.811641534654786,108.05913510502057,pomegranate
20,8,41,18.123690313568037,86.02768242649782,5.844394958847266,106.46475593272305,pomegranate
30,23,43,20.973483390669305,88.41748842325927,5.866847286995912,100.10261122222545,pomegranate
13,5,37,19.58394133900665,86.3180682989668,7.274085488893924,104.12537158731696,pomegranate
40,23,45,24.371372869012873,88.82833394768436,6.761270589966161,106.4521409814524,pomegranate
11,7,39,23.334907343152274,94.36176564166504,7.381501718468922,102.621719273124,pomegranate
8,21,35,21.318533848755003,93.75685127586107,6.042861728552106,100.05553610248626,pomegranate
13,29,40,23.03571708902374,85.28121506277924,6.250642691546028,109.40130022813497,pomegranate
38,20,45,22.56596778972912,89.0519714257533,6.692087190955294,101.61175828943362,pomegranate
17,30,38,23.737739019463213,94.993503004722,5.9228625159978225,103.97756111775034,pomegranate
13,5,38,24.41070043733521,90.02875520065585,7.09022056505345,102.03618779649851,pomegranate
30,17,43,18.4323367040314,92.34350035335295,6.543466837706491,103.19805897083702,pomegranate
28,7,44,20.648209250156818,85.88396967146758,6.1844510495578096,114.72075001361921,pomegranate
3,29,37,19.16576959448089,94.86176797283694,7.141698018526258,104.2221595367638,pomegranate
40,16,36,19.705957483330398,88.0589481326152,6.466269291130999,100.9477464529034,pomegranate
9,28,45,20.52564417964602,92.52847475091384,6.500067831139216,101.91717766540575,pomegranate
2,17,37,21.321734938357086,93.16056757114323,6.364134570133236,111.94586083929563,pomegranate
11,21,38,22.230130938750353,91.30018680618828,6.334765883600946,102.16468065531222,pomegranate
39,24,40,19.94001046311352,89.4967697718372,6.190529104114106,102.59135134369315,pomegranate
29,12,36,19.137577457082195,94.5974572146197,7.203162800034475,112.95684434447504,pomegranate
4,15,42,22.828538731190065,94.454948605595,6.764240243831303,106.52939086281451,pomegranate
18,22,44,23.25380914627616,92.46419830009849,5.79103460077485,113.16967573749488,pomegranate
32,19,41,20.68032109826072,86.778840587345,6.203440222691304,106.6027049304579,pomegranate
4,21,44,22.183427079082303,92.38930455349472,5.558339784581486,108.11857321650746,pomegranate
32,15,36,19.429795275554774,91.26802630064844,6.2174850210857775,114.93467765011523,pomegranate
25,20,35,18.914708412892836,87.90999389564664,7.2379182100417925,113.5667921734374,pomegranate
23,22,45,23.035104263175796,91.18746982457606,5.663359529732708,103.26587348198353,pomegranate
5,18,40,21.242396054162445,89.86828211941237,7.369786093109017,109.55628833282073,pomegranate
22,20,41,19.04605380962806,94.29935594074085,6.417410231335077,102.72447132818233,pomegranate
8,19,38,20.844325616746374,94.26585383218381,6.920843630024823,106.28385437189378,pomegranate
37,7,44,24.892031274632792,91.66407304694918,6.0708081369268445,108.78712591322866,pomegranate
2,22,41,20.145096355851702,94.62212910115944,7.428976450047708,104.34154552045032,pomegranate
3,9,35,22.713938102380027,91.14499460255192,7.284938187904023,101.17940066484637,pomegranate
1,9,42,20.725728457668115,92.32612699240399,6.869450327762009,103.18121856216067,pomegranate
34,20,40,18.29091893790581,87.06797676044144,7.35012911289411,105.49169676893126,pomegranate
31,23,36,19.8819983903292,94.97977455558261,7.2162778500533085,106.11906727551761,pomegranate
28,7,44,23.530582749800065,91.16290748354145,5.5897211152554345,109.33820485693423,pomegranate
25,22,43,22.366206082613168,86.34024894318992,5.73152009249265,112.66278843736123,pomegranate
5,27,38,18.564688371738242,91.72348267642865,6.878362820855033,105.12204109912663,pomegranate
2,16,41,23.539175000188667,87.00911339685523,7.11023841750933,112.75199102027555,pomegranate
8,25,45,19.28025137148068,90.6744320802323,6.254015423917489,114.47392902252739,pomegranate
38,18,39,24.880020824987945,90.36470391188473,6.505260231242507,103.86667732305987,pomegranate
39,13,45,24.525868187446804,91.65947166080464,7.145314936960855,100.1992180518787,pomegranate
20,24,40,22.671322947673854,86.2558210271016,7.031086739378406,103.1528795307827,pomegranate
40,29,37,22.537798678544753,86.72386362105166,7.24478912670963,109.19674358603862,pomegranate
24,29,37,22.501426954780207,92.62534037775535,6.669861787957443,103.99347252248215,pomegranate
2,25,38,21.513086717171525,89.54956879727737,7.006951210892961,101.9870598451289,pomegranate
19,20,36,19.824726104184155,87.96895674268043,5.501255033256912,114.44641196346704,pomegranate
31,28,43,18.71324227780087,85.15920267262798,6.732365930425194,114.41244125620283,pomegranate
31,22,38,18.6764840891541,87.741640376723,6.1401134537705815,111.44725086618342,pomegranate
17,21,36,24.066169820168525,90.93575254414299,5.754220981734048,106.41312783039568,pomegranate
25,22,41,23.972230685804604,90.81321019725053,5.657859710076824,102.87506978245412,pomegranate
